      0.50000000  2.1066783235811370  5.7693816931927806  1.5560250460305065  1.4953176671794182  1.3930924069170967           42.9244423818715930
      0.20000000  0.2972794148394207  1.4753862834846090  0.8808274538057688  0.0296455126791249  0.0297818907857739            5.5152777314000829
      0.10000000  0.0729809757661273  0.6432406753729101  0.4972787238406555  0.0017851705916376  0.0018137228867445            1.3362264182769010
      0.05000000  0.0181623411348926  0.3009748696948020  0.2646501874250164  0.0001105370755190  0.0001126244336902            0.3314463086059263
      0.01000000  0.0007254351018102  0.0571401674547820  0.0556892972511616  0.0000001763316839  0.0000001798225409            0.0132246133224214
      0.00500000  0.0001813505106849  0.0283864098154605  0.0280237087940907  0.0000000110196883  0.0000000112307337            0.0033058936434998
      0.00100000  0.0000072539146787  0.0056481181412313  0.0056336103118739  0.0000000000176188  0.0000000002423128            0.0001322216516328
      0.00050000  0.0000018134777444  0.0028222432842271  0.0028186163287383  0.0000000000011782  0.0000000005846310            0.0000340779362560
      0.00010000  0.0000000725392399  0.0005641583534097  0.0005640132749298  0.0000000000000426  0.0000000258236987            0.0001098069677354
      0.00005000  0.0000000181355362  0.0002820610412333  0.0002820247701609  0.0000000000015232  0.0000001220430281            0.0004983850263542
      0.00001000  0.0000000007105854  0.0000564092883941  0.0000564078672234  0.0000000000166107  0.0000007067604884            0.3303480763119282
      0.00000100  0.0000000000332636  0.0000056409544134  0.0000056410209406  0.0000000000610192  0.0003979815661346           67.4988410661339344
      0.00000010  0.0000000009769532  0.0000005630163433  0.0000005649702497  0.0000000012545089  0.0101771960413757       110978.7790011192992097
      0.00000001  0.0000000056843850  0.0000000722977664  0.0000000609289965  0.0000000093851282  3.5212575114184297    111022345.9859770387411118
