             0.10481975512E+01             0.00000000000E+00
             0.10474392773E+01            -0.25275797120E-01
             0.10459560343E+01            -0.49441431378E-01
             0.10437809376E+01            -0.72503225017E-01
             0.10409468943E+01            -0.94468109028E-01
             0.10374865869E+01            -0.11534357972E+00
             0.10334324571E+01            -0.13513766148E+00
             0.10288166908E+01            -0.15385887531E+00
             0.10236712044E+01            -0.17151621272E+00
             0.10180276310E+01            -0.18811911465E+00
             0.10119173074E+01            -0.20367745485E+00
             0.10053712615E+01            -0.21820152743E+00
             0.99842020039E+00            -0.23170203810E+00
             0.99109449743E+00            -0.24419009863E+00
             0.98342418070E+00            -0.25567722432E+00
             0.97543892069E+00            -0.26617533383E+00
             0.96716801816E+00            -0.27569675114E+00
             0.95864039188E+00            -0.28425420925E+00
             0.94988456622E+00            -0.29186085518E+00
             0.94092865854E+00            -0.29853025606E+00
             0.93180036637E+00            -0.30427640581E+00
             0.92252695440E+00            -0.30911373225E+00
             0.91313524127E+00            -0.31305710427E+00
             0.90365158611E+00            -0.31612183877E+00
             0.89410187489E+00            -0.31832370720E+00
             0.88451150665E+00            -0.31967894138E+00
             0.87490537950E+00            -0.32020423841E+00
             0.86530787656E+00            -0.31991676455E+00
             0.85574285183E+00            -0.31883415782E+00
             0.84623361595E+00            -0.31697452916E+00
             0.83680292209E+00            -0.31435646215E+00
             0.82747295176E+00            -0.31099901106E+00
             0.81826530084E+00            -0.30692169720E+00
             0.80920096573E+00            -0.30214450352E+00
             0.80030032971E+00            -0.29668786741E+00
             0.79158314956E+00            -0.29057267167E+00
             0.78306854255E+00            -0.28382023363E+00
             0.77477497378E+00            -0.27645229250E+00
             0.76672024393E+00            -0.26849099491E+00
             0.75892147757E+00            -0.25995887870E+00
             0.75139511192E+00            -0.25087885503E+00
             0.74415688625E+00            -0.24127418886E+00
             0.73722183192E+00            -0.23116847792E+00
             0.73060426301E+00            -0.22058563015E+00
             0.72431776781E+00            -0.20954983990E+00
             0.71837520093E+00            -0.19808556269E+00
             0.71278867626E+00            -0.18621748900E+00
             0.70756956076E+00            -0.17397051683E+00
             0.70272846905E+00            -0.16136972347E+00
             0.69827525896E+00            -0.14844033633E+00
             0.69421902787E+00            -0.13520770308E+00
             0.69056811004E+00            -0.12169726122E+00
             0.68733007482E+00            -0.10793450708E+00
             0.68451172589E+00            -0.93944964516E-01
             0.68211910129E+00            -0.79754153220E-01
             0.68015747458E+00            -0.65387556949E-01
             0.67863135683E+00            -0.50870591601E-01
             0.67754449963E+00            -0.36228573342E-01
             0.67689989903E+00            -0.21486686832E-01
             0.67669980042E+00            -0.66699536550E-02
             0.67694570439E+00             0.81967989648E-02
             0.67763837346E+00             0.23088969072E-01
             0.67877783977E+00             0.37982210440E-01
             0.68036341365E+00             0.52852462495E-01
             0.68239369304E+00             0.67675979637E-01
             0.68486657383E+00             0.82429359880E-01
             0.68777926102E+00             0.97089572743E-01
             0.69112828061E+00             0.11163398631E+00
             0.69490949241E+00             0.12604039344E+00
             0.69911810352E+00             0.14028703697E+00
             0.70374868254E+00             0.15435263394E+00
             0.70879517450E+00             0.16821639875E+00
             0.71425091645E+00             0.18185806518E+00
             0.72010865367E+00             0.19525790713E+00
             0.72636055642E+00             0.20839675829E+00
             0.73299823733E+00             0.22125603031E+00
             0.74001276922E+00             0.23381772972E+00
             0.74739470342E+00             0.24606447344E+00
             0.75513408850E+00             0.25797950279E+00
             0.76322048939E+00             0.26954669607E+00
             0.77164300677E+00             0.28075057948E+00
             0.78039029687E+00             0.29157633663E+00
             0.78945059136E+00             0.30200981632E+00
             0.79881171752E+00             0.31203753872E+00
             0.80846111852E+00             0.32164669991E+00
             0.81838587376E+00             0.33082517476E+00
             0.82857271931E+00             0.33956151812E+00
             0.83900806823E+00             0.34784496431E+00
             0.84967803098E+00             0.35566542498E+00
             0.86056843554E+00             0.36301348528E+00
             0.87166484750E+00             0.36988039844E+00
             0.88295258986E+00             0.37625807865E+00
             0.89441676263E+00             0.38213909246E+00
             0.90604226209E+00             0.38751664858E+00
             0.91781379968E+00             0.39238458631E+00
             0.92971592055E+00             0.39673736240E+00
             0.94173302165E+00             0.40057003674E+00
