          -2          18
         -21          17
           2           6
          38         -24
          -9           5
         -12         -28
          25          -1
         -37         -45
          26          24
          21         -21
          36         -12
         -18         -14
         -10         -16
          17         -45
           5          41
          -4           6
          29          -7
          28          16
          22         -14
          11         -57
         -15         -15
         -25          11
          -4          -4
          -5          27
          -3          45
         -18         -16
          -2          14
          -1         -17
          -9          19
           5          35
         -30          20
          -1           3
          12          -8
          -8          28
          -5         -17
         -12         -22
         -15         -27
         -27          33
          34          16
          28         -12
          32         -22
          13          17
           9           1
           8           4
          20          -2
          57          -5
          37           9
          15           1
          32          -6
         -41          -3
         -42           4
         -20           2
          -5          -7
         -11          23
          16          26
          22          -6
          20           2
         -34         -18
         -45         -41
         -49           9
         -33         -17
          27          -7
          -1           3
         -33          -1
          10         -10
           8          12
          26         -26
          -6          24
         -12         -10
           3         -33
          40          -6
           7          21
          -9          -5
         -31         -43
          -4         -26
         -32          20
           3          37
          13           3
          39         -23
          27          17
          13          17
         -19          25
         -11          -3
          -5           7
         -23         -33
          31         -19
          10         -32
          23         -11
          -2          22
           8          22
         -28         -36
          16           4
          -7         -13
         -14          54
           0           6
          -3         -43
         -13          11
         -18         -18
          10          -4
         -55          23
          24          14
           8           6
           3         -21
          -1          19
          40           4
          63         -21
           5         -15
         -34           6
          48         -24
          21         -27
          -9          -9
         -13           5
           9           1
          15         -35
          24          32
         -25         -27
          -9          -5
         -24         -42
          22         -16
          16           2
          13         -35
         -24          24
           8           8
         -12          18
          27          -1
         -14           4
          51           1
         -10          28
          -1           3
         -22          14
         -31          19
         -36          20
          30         -12
           3         -19
         -40          -2
          -4         -40
          15          13
          24         -10
          -9          39
         -40          30
         -27          -9
          19         -13
          12           6
          11          27
          14          16
          18         -12
          49          13
         -51          -1
          16         -14
         -14           6
         -30          28
           2          20
           3         -27
           3           1
         -29         -25
          -3         -21
         -23          -5
         -40           0
         -36         -46
           8          26
         -15           3
         -15          19
          -8          14
         -19          65
           3          -5
          -9          -3
          -8         -24
          12         -14
          -6          22
         -16         -16
          -6          26
          25          17
          10          36
         -36         -18
         -26         -32
         -59          15
         -35          25
          25          11
          45          19
          27         -27
          27           3
          -2         -18
          -3          11
          16          -6
          10          -6
         -28          -2
          53           9
          24           4
          48          12
          14         -34
           2         -26
          16          26
         -16           8
           2          -2
           4           8
         -13         -19
          31         -13
         -11           3
          14          34
           7          29
          -9          15
         -31         -19
         -23          41
         -16         -24
          -6          -8
          23          51
          -2          -8
          20         -20
          10         -18
         -22          38
           2         -12
           8         -16
          -6          12
          -1           1
          -1         -11
          34         -44
           0         -26
           9          -5
          10         -20
         -23         -41
         -22          26
         -34         -22
          -1           5
         -36           8
          20         -16
         -10           2
         -15          -7
          20           4
          20         -38
         -37           9
          35          23
          -3          -3
          23           5
          43          11
          22          30
          -3          17
         -25           3
         -17         -17
           4         -22
          -7          19
         -15          51
           7          19
         -21          -7
           1         -21
          24          22
         -12          12
          30           2
         -21         -15
         -10          -8
         -32           6
         -43         -31
          34          -8
           8         -26
         -33          17
          12          12
          -6           6
          37         -13
           5          31
         -17         -23
         -40          14
         -22          -8
         -29         -11
           1          31
           4          38
         -12          16
          17          13
         -30          26
          21           9
           2           0
         -10          40
          24         -52
           9          -3
          14          16
          19         -23
           0          26
         -16         -16
         -13          -1
          14          -8
           0          -8
          25          27
          21          11
          40          14
         -14          12
         -16          -4
          39         -23
         -66         -10
          49          23
           3          -9
         -11          -7
         -15          -7
         -10         -46
         -28         -42
         -23          -5
          -4          26
           4          20
          26         -18
          18          10
          17          33
         -26           2
           7          -9
          -3         -17
          23         -19
          58         -16
          11           1
          23          11
           2           4
         -30         -28
           5          -3
          19          13
         -27           5
         -22         -32
           6         -14
         -39          33
         -28         -26
         -18         -24
          11          -9
          24           6
         -59           7
           8         -28
          -8         -10
          18         -24
          -7          21
           3          -1
           4          22
          -6          24
          13           5
           8         -12
          -6         -12
         -85         -25
         -11           5
          -4         -30
         -18          -6
         -11          -1
         -10          -2
         -23          25
          -7           5
          -2          14
         -50         -10
          10          -8
          57           3
         -12         -14
          -3         -27
         -28          40
          -4           8
          -8          14
          -5           9
           4         -16
         -13          13
          19          25
          -7         -13
          26          24
         -19          -5
          38           2
          14          52
         -19          19
          47         -23
         -19           9
         -13           7
          33         -31
         -36         -18
          -2          30
         -37         -39
         -25           9
          26         -12
           7         -11
          -3          25
           6         -28
          22          20
         -38          30
         -11          19
          -8          -8
          49           1
          11          13
         -24           8
          -1         -15
          -6          36
         -25          31
          -6          -8
           3          35
         -34           4
          -9         -35
          -3          -1
           6           2
         -10          10
           5          25
           3          33
         -16          -8
          18          22
           9         -27
          -8         -28
         -15         -57
          -7         -39
         -36          10
         -49          63
         -29         -35
          -6          -4
         -21          -9
           9          13
         -20          14
           0           4
           1          -5
         -35         -51
         -12          16
         -31          25
         -18           6
          17         -19
         -12          -2
          -9         -33
           8          -2
           7           3
           1          31
          12         -20
          31           5
          10          18
         -23          17
          24          28
           1         -29
           0          16
           3         -53
          -3           1
          -4          -4
         -29           9
           3          15
          -4          20
          44          18
          20         -22
          49          17
          28          -6
          20         -22
         -17         -23
          17         -29
          -8          -4
         -22          12
          -6          -4
         -14          -2
         -15          11
          25          17
          32          12
          -6         -20
          16           2
          11          31
          28           6
         -16          14
         -26          -2
         -10         -54
         -31          15
          58           0
          18          36
          21         -49
          -9          -1
          10          28
