             0.10481975512E+01             0.00000000000E+00
             0.28090222513E+01            -0.72688812360E+00
             0.12206578080E+01            -0.56958309739E+00
             0.27759777571E+01            -0.75506682567E+00
             0.10629523840E+01            -0.53624975997E+00
             0.30293985020E+01            -0.56651100350E+00
             0.51476483103E+01             0.16604332829E+01
             0.44168737765E+01            -0.18068347333E-01
             0.38734627607E+01             0.11058803156E+01
             0.52893907784E+01             0.13327894314E+00
             0.47009864494E+01             0.53459073351E+00
             0.39614042510E+01             0.10990009692E+01
             0.52568993218E+01             0.13749836920E+00
             0.30949572800E+01             0.47098077011E+00
             0.47825972053E+01            -0.11812829283E+01
             0.32597693883E+01             0.78531323332E+00
             0.40310802072E+01             0.23197614247E+00
             0.41114636148E+01             0.12860594279E+01
             0.50816523796E+01             0.70342144148E-01
             0.33020167055E+01             0.64162724268E+00
             0.21052678848E+01            -0.32097458379E+00
             0.21006039560E+01            -0.13006551463E+01
             0.12348812090E+01            -0.79099767638E-01
             0.29307195747E+01            -0.67177350540E+00
             0.22605793356E+01            -0.22807538519E+00
             0.21733809814E+01            -0.12842055743E+01
             0.11966186843E+01            -0.74432476760E-01
             0.29843636625E+01            -0.63661077290E+00
             0.32918641399E+01             0.49742917787E+00
             0.10133292364E+01            -0.13797093859E+00
             0.32026052447E+01            -0.45714215768E+00
             0.16533695359E+01             0.10900529830E+01
             0.29905521074E+01            -0.81658331428E+00
             0.17472985557E+01            -0.47729618378E+00
             0.22039495463E+01            -0.11977666190E+01
             0.11404158641E+01            -0.94617168673E-01
             0.30509762002E+01            -0.58333499579E+00
             0.52480574142E+01             0.16986590703E+01
             0.43485329838E+01            -0.42256177219E-01
             0.45559498188E+01            -0.10459521915E+01
             0.33022625039E+01             0.82759570955E+00
             0.46532438397E+01             0.51781475554E+00
             0.39957914600E+01             0.11294186843E+01
             0.52210598328E+01             0.12014134740E+00
             0.31367942253E+01             0.50696291851E+00
             0.52955230006E+01            -0.14711768263E+01
             0.30617121356E+01             0.63008667690E+00
             0.54909121986E+01            -0.15686835841E+01
             0.47217799569E+01             0.54006111872E+00
             0.39420723771E+01             0.10838306122E+01
             0.52738640781E+01             0.14491997182E+00
             0.30736748190E+01             0.45423827534E+00
             0.45913138371E+01            -0.10733383117E+01
             0.32936090130E+01             0.82568942569E+00
             0.46123073912E+01             0.50039131253E+00
             0.40169333208E+01             0.11518396815E+01
             0.51931669537E+01             0.10460498514E+00
             0.31663640173E+01             0.53535469954E+00
             0.22051955162E+01             0.82439228155E+00
             0.31257590645E+01            -0.82559269449E+00
             0.32857110984E+01             0.48426273051E+00
             0.54439047190E+00            -0.18040119242E+01
             0.22178666970E+01             0.13189275300E+00
             0.24605783114E+01            -0.11266351748E+01
             0.97010061339E+00            -0.14238113866E+00
             0.32677912165E+01            -0.41766078271E+00
             0.20620712351E+01             0.90501966395E+00
             0.29301501321E+01            -0.66770268174E+00
             0.23274841032E+01            -0.19180949735E+00
             0.22144252593E+01            -0.12658227515E+01
             0.11602867255E+01            -0.86181515761E-01
             0.30239954303E+01            -0.60133007263E+00
             0.45497792440E+01             0.13741900493E+01
             0.48213586377E+01             0.56557922029E-01
             0.35980907241E+01             0.87114550042E+00
             0.54187003850E+01             0.36267029630E+00
             0.32369994704E+01            -0.79827109601E+00
             0.57157279236E+01             0.17963279005E+01
             0.40842672019E+01            -0.11895949421E+00
             0.38413825461E+01             0.11313803136E+01
             0.53050753709E+01             0.14227208699E+00
             0.30287518475E+01             0.42445505715E+00
             0.42884665660E+01            -0.92811379580E+00
             0.32513354785E+01             0.85004946057E+00
             0.44665113744E+01             0.44553161446E+00
             0.41049555036E+01             0.12271938740E+01
             0.10249783150E+01            -0.15344849484E+00
             0.31858042599E+01            -0.46956130574E+00
             0.15013106175E+01             0.11775265011E+01
             0.30215475126E+01            -0.78339920320E+00
             0.22679710748E+01            -0.22458233240E+00
             0.21774711519E+01            -0.12829389850E+01
             0.11940243801E+01            -0.74581623725E-01
             0.29876885755E+01            -0.63418559564E+00
             0.33755200451E+01             0.56102331903E+00
             0.11150143569E+01             0.13874449730E+01
             0.31619723358E+01            -0.66041761259E+00
             0.61811486284E+01             0.18083905198E+01
             0.38130845136E+01            -0.24846344467E+00
             0.35322985932E+01             0.10041586633E+01
             0.54447232841E+01             0.32911586783E+00
             0.28629963145E+01             0.29248483369E+00
             0.34740580705E+01            -0.79331500368E+00
             0.16928484834E+01             0.10766952849E+01
             0.29929326725E+01            -0.83187862798E+00
             0.31545590512E+01            -0.49276372905E+00
             0.11813109892E+01             0.13573339778E+01
             0.31337234107E+01            -0.68589063419E+00
             0.53931548445E+01             0.17357755863E+01
             0.42708131040E+01            -0.55602294953E-01
             0.38971225605E+01             0.11391677471E+01
             0.52671688992E+01             0.12483179860E+00
             0.30740088677E+01             0.46264767216E+00
             0.46513549286E+01            -0.11173529395E+01
             0.51386128209E+01             0.10602872160E+00
             0.32477395781E+01             0.58565442432E+00
             0.12161120990E+01            -0.16244003767E+01
             0.18057866098E+01            -0.56173225208E-02
             0.24221344835E+01            -0.10840732853E+01
             0.97195336773E+00            -0.15145589275E+00
             0.32626247569E+01            -0.41888011594E+00
             0.20425371556E+01             0.90971037260E+00
             0.30542767964E+01            -0.84806921860E+00
             0.20177842216E+01            -0.35492043770E+00
             0.22776616118E+01            -0.22338671625E+00
             0.21732319356E+01            -0.12810499536E+01
             0.11868111724E+01            -0.84790302443E-01
             0.29889964617E+01            -0.62630052053E+00
             0.35898414484E+01             0.71805582384E+00
             0.53021616829E+01             0.49218520403E+00
             0.31105252345E+01             0.46371097689E+00
             0.48650263993E+01            -0.12362084296E+01
             0.32332473402E+01             0.76859822257E+00
             0.28692647562E+01             0.28655866340E+00
             0.34686968143E+01            -0.78128254185E+00
             0.17423056562E+01             0.10350143176E+01
             0.29785011457E+01            -0.83286252376E+00
             0.15759951002E+01            -0.53038508067E+00
             0.23423438744E+01            -0.10895032544E+01
             0.10184767604E+01            -0.13392851460E+00
             0.32040070100E+01            -0.46488227629E+00
             0.15974467989E+01             0.11349969643E+01
             0.30079311505E+01            -0.81265244796E+00
             0.29804646431E+01            -0.62738464630E+00
             0.34947585410E+01             0.64267828105E+00
             0.48623864262E+01             0.55957127664E+00
             0.37749963028E+01             0.96050370552E+00
             0.53923458966E+01             0.22473583332E+00
             0.29206079859E+01             0.33979975589E+00
             0.37127651679E+01            -0.78195229878E+00
             0.25643106237E+01             0.76883134369E+00
             0.36794099176E+01            -0.76934793810E+00
             0.24143649921E+01            -0.14061169475E+00
             0.22961264157E+01            -0.12292486515E+01
             0.10968320302E+01            -0.10123791979E+00
             0.31015150788E+01            -0.53975292378E+00
             0.28921049326E+00             0.17452778921E+01
             0.35884001912E+01            -0.38158703978E+00
             0.30123943511E+01             0.82483926809E+00
             0.47404426737E+00            -0.18156281469E+01
             0.22677486956E+01             0.16292521464E+00
             0.22747234717E+01             0.81406086189E+00
             0.32031798823E+01            -0.80646420492E+00
             0.49889361817E+01             0.15910411163E+01
