 25.30  -0.25604028481E-01   0.30618788952E+00             0.45022519405E+01
 25.40  -0.56222817433E-01   0.30362748667E+00             0.44285275273E+01
 25.50  -0.86585566100E-01   0.29800520492E+00             0.42682655759E+01
 25.60  -0.11638608659E+00   0.28934664831E+00             0.40270784690E+01
 25.70  -0.14532075142E+00   0.27770803966E+00             0.37139457494E+01
 25.80  -0.17309155539E+00   0.26317596451E+00             0.33409218133E+01
 25.90  -0.19940915184E+00   0.24586680897E+00             0.29227144269E+01
 26.00  -0.22399583274E+00   0.22592589379E+00             0.24761483720E+01
 26.10  -0.24658842212E+00   0.20352631052E+00             0.20195334196E+01
 26.20  -0.26694105317E+00   0.17886746830E+00             0.15719600528E+01
 26.30  -0.28482780000E+00   0.15217336299E+00             0.11525497278E+01
 26.40  -0.30004513630E+00   0.12369058299E+00             0.77968882447E+00
 26.50  -0.31241419460E+00   0.93686069358E-01             0.47027667649E+00
 26.60  -0.32178280153E+00   0.62444649898E-01             0.23901811881E+00
 26.70  -0.32802726652E+00   0.30266369745E-01             0.97789815456E-01
 26.80  -0.33105390350E+00  -0.25363569072E-02             0.55107261278E-01
 26.90  -0.33080026781E+00  -0.35641747257E-01             0.11571585435E+00
 27.00  -0.32723609308E+00  -0.68721774037E-01             0.28032493084E+00
 27.10  -0.32036391568E+00  -0.10144538335E+00             0.54549830105E+00
 27.20  -0.31021937734E+00  -0.13348177491E+00             0.90370882195E+00
 27.30  -0.29687119985E+00  -0.16450371265E+00             0.13435581149E+01
 27.40  -0.28042082859E+00  -0.19419083263E+00             0.18501559371E+01
 27.50  -0.26100174532E+00  -0.22223291549E+00             0.24056472038E+01
 27.60  -0.23877845377E+00  -0.24833309002E+00             0.29898684943E+01
 27.70  -0.21394514477E+00  -0.27221093540E+00             0.35811103192E+01
 27.80  -0.18672405123E+00  -0.29360544988E+00             0.41569567084E+01
 27.90  -0.15736350624E+00  -0.31227785500E+00             0.46951700045E+01
 28.00  -0.12613572074E+00  -0.32801420563E+00             0.51745862928E+01
 28.10  -0.93334300181E-01  -0.34062777770E+00             0.55759857726E+01
 28.20  -0.59271522411E-01  -0.34996120772E+00             0.58829026652E+01
 28.30  -0.24275401639E-01  -0.35588835996E+00             0.60823409663E+01
 28.40   0.11313434357E-01  -0.35831590012E+00             0.61653654481E+01
 28.50   0.47145024369E-01  -0.35718455669E+00             0.61275417045E+01
 28.60   0.82863480038E-01  -0.35247005425E+00             0.59692045598E+01
 28.70   0.11811048546E+00  -0.34418370625E+00             0.56955406268E+01
 28.80   0.15252885609E+00  -0.33237265770E+00             0.53164779698E+01
 28.90   0.18576612186E+00  -0.31711977209E+00             0.48463834179E+01
 29.00   0.21747809907E+00  -0.29854315991E+00             0.43035758018E+01
 29.10   0.24733241506E+00  -0.27679535000E+00             0.37096709326E+01
 29.20   0.27501195006E+00  -0.25206210849E+00             0.30887812063E+01
 29.30   0.30021816091E+00  -0.22456091349E+00             0.24665990097E+01
 29.40   0.32267425225E+00  -0.19453909740E+00             0.18693983457E+01
 29.50   0.34212816199E+00  -0.16227167217E+00             0.13229930698E+01
 29.60   0.35835532921E+00  -0.12805885597E+00             0.85169264085E+00
 29.70   0.37116121481E+00  -0.92223323051E-01             0.47729720961E+00
 29.80   0.38038354711E+00  -0.55107201570E-01             0.21817313344E+00
 29.90   0.38589426727E+00  -0.17068846858E-01             0.88447605254E-01
 30.00   0.38760115196E+00   0.21520579869E-01             0.97357086385E-01
 30.10   0.38544909397E+00   0.60280695064E-01             0.24877876274E+00
 30.20   0.37942102446E+00   0.98825604461E-01             0.54096749157E+00
 30.30   0.36953846402E+00   0.13676770691E+00             0.96651291764E+00
 30.40   0.35586169333E+00   0.17372155331E+00             0.15125229040E+01
 30.50   0.33848953800E+00   0.20930772264E+00             0.21610304705E+01
 30.60   0.31755876573E+00   0.24315667644E+00             0.28896124145E+01
 30.70   0.29324309809E+00   0.27491255301E+00             0.36721990622E+01
 30.80   0.26575184279E+00   0.30423686282E+00             0.44800465200E+01
 30.90   0.23532815650E+00   0.33081204710E+00             0.52828357072E+01
 31.00   0.20224695179E+00   0.35434486275E+00             0.60498566448E+01
 31.10   0.16681246552E+00   0.37456955793E+00             0.67512322254E+01
 31.20   0.12935550972E+00   0.39125080448E+00             0.73591331842E+01
 31.30   0.90230429276E-01   0.40418635546E+00             0.78489353744E+01
 31.40   0.49811793731E-01   0.41320939838E+00             0.82002717793E+01
 31.50   0.84908538924E-02   0.41819057776E+00             0.83979349621E+01
 31.60  -0.33328203883E-01   0.41903966315E+00             0.84325907553E+01
 31.70  -0.75232170198E-01   0.41570684276E+00             0.83012707808E+01
 31.80  -0.11680285447E+00   0.40818362574E+00             0.80076196022E+01
 31.90  -0.15762121705E+00   0.39650334029E+00             0.75618816674E+01
 32.00  -0.19727155108E+00   0.38074121859E+00             0.69806233354E+01
 32.10  -0.23534567294E+00   0.36101406348E+00             0.62861958094E+01
 32.20  -0.27144707928E+00   0.33747949618E+00             0.55059553032E+01
 32.30  -0.30519502890E+00   0.31033478826E+00             0.46712668349E+01
 32.40  -0.33622850773E+00   0.27981528537E+00             0.38163272450E+01
 32.50  -0.36421003626E+00   0.24619243459E+00             0.29768510024E+01
 32.60  -0.38882927972E+00   0.20977143097E+00             0.21886687414E+01
 32.70  -0.40980642282E+00   0.17088850299E+00             0.14862929716E+01
 32.80  -0.42689527312E+00   0.12990786071E+00             0.90150781735E+00
 32.90  -0.43988605919E+00   0.87218333401E-01             0.46203982199E+00
 33.00  -0.44860789253E+00   0.43229727482E-01             0.19036474504E+00
 33.10  -0.45293086528E+00  -0.16310617711E-02             0.10270093497E+00
 33.20  -0.45276775910E+00  -0.46924148299E-01             0.20823339265E+00
 33.30  -0.44807534427E+00  -0.92200924209E-01             0.50860427768E+00
 33.40  -0.43885525185E+00  -0.13700845864E+00             0.99769564381E+00
 33.50  -0.42515440599E+00  -0.18089398382E+00             0.16617189895E+01
 33.60  -0.40706500760E+00  -0.22340942442E+00             0.24796141998E+01
 33.70  -0.38472406516E+00  -0.26411592518E+00             0.34237481004E+01
 33.80  -0.35831247264E+00  -0.30258833170E+00             0.44608906350E+01
 33.90  -0.32805363948E+00  -0.33841957896E+00             0.55534350998E+01
 34.00  -0.29421168158E+00  -0.37122494291E+00             0.66608184114E+01
 34.10  -0.25708918729E+00  -0.40064611107E+00             0.77410884743E+01
 34.20  -0.21702457618E+00  -0.42635502980E+00             0.87525587543E+01
 34.30  -0.17438907320E+00  -0.44805748741E+00             0.96554854620E+01
 34.40  -0.12958332446E+00  -0.46549639473E+00             0.10413700545E+02
 34.50  -0.83033684987E-01  -0.47845472718E+00             0.10996134121E+02
 34.60  -0.35188212269E-01  -0.48675809568E+00             0.11378163072E+02
 34.70   0.13487597299E-01  -0.49027691691E+00             0.11542728239E+02
 34.80   0.62515288989E-01  -0.48892815718E+00             0.11481170754E+02
 34.90   0.11140810471E+00  -0.48267662828E+00             0.11193748337E+02
 35.00   0.15967576753E+00  -0.47153581781E+00             0.10689804415E+02
 35.10   0.20682934932E+00  -0.45556824105E+00             0.99875763066E+01
 35.20   0.25238617342E+00  -0.43488530612E+00             0.91136429099E+01
 35.30   0.29587470403E+00  -0.40964668878E+00             0.81020267906E+01
 35.40   0.33683937291E+00  -0.38005921838E+00             0.69929797364E+01
 35.50   0.37484529475E+00  -0.34637528108E+00             0.58314941108E+01
 35.60   0.40948282286E+00  -0.30889075161E+00             0.46655941897E+01
 35.70   0.44037189802E+00  -0.26794246932E+00             0.35444715773E+01
 35.80   0.46716614495E+00  -0.22390527952E+00             0.25165363365E+01
 35.90   0.48955667290E+00  -0.17718866503E+00             0.16274602891E+01
 36.00   0.50727553941E+00  -0.12823299774E+00             0.91829079249E+00
 36.10   0.52009883918E+00  -0.77505443797E-01             0.42371204641E+00
 36.20   0.52784938356E+00  -0.25495559879E-01             0.17052661786E+00
 36.30   0.53039893955E+00   0.27289378477E-01             0.17642250027E+00
 36.40   0.52767000170E+00   0.80329272431E-01             0.44908088764E+00
 36.50   0.51963707446E+00   0.13309627260E+00             0.98566729039E+00
 36.60   0.50632744720E+00   0.18505998005E+00             0.17727341041E+01
 36.70   0.48782144919E+00   0.23569272477E+00             0.27865468087E+01
 36.80   0.46425217671E+00   0.28447486969E+00             0.39938292320E+01
 36.90   0.43580468975E+00   0.33090008736E+00             0.53529064162E+01
 37.00   0.40271468101E+00   0.37448055633E+00             0.68152072503E+01
 37.10   0.36526662538E+00   0.41475202443E+00             0.83270738436E+01
 37.20   0.32379142293E+00   0.45127868697E+00             0.98318112509E+01
 37.30   0.27866355424E+00   0.48365782926E+00             0.11271900185E+02
 37.40   0.23029777131E+00   0.51152418469E+00             0.12591287265E+02
 37.50   0.17914535284E+00   0.53455396182E+00             0.13737662516E+02
 37.60   0.12568995666E+00   0.55246849710E+00             0.14664632545E+02
 37.70   0.70443106949E-01   0.56503749277E+00             0.15333700138E+02
 37.80   0.13939357673E-01   0.57208180346E+00             0.15715967018E+02
 37.90  -0.43268822674E-01   0.57347573923E+00             0.15793485911E+02
 38.00  -0.10061639660E+00   0.56914885696E+00             0.15560200664E+02
 38.10  -0.15753128229E+00   0.55908721730E+00             0.15022428417E+02
 38.20  -0.21344000402E+00   0.54333408907E+00             0.14198855309E+02
 38.30  -0.26777341293E+00   0.52199008867E+00             0.13120036102E+02
 38.40  -0.31997242180E+00   0.49521274738E+00             0.11827407817E+02
 38.50  -0.36949369654E+00   0.46321550520E+00             0.10371847172E+02
 38.60  -0.41581524706E+00   0.42626613555E+00             0.88118204952E+01
 38.70  -0.45844186061E+00   0.38468461084E+00             0.72111921060E+01
 38.80  -0.49691032169E+00   0.33884042478E+00             0.56367721969E+01
